customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_created_at,brand_response
443632,747762,Sat Nov 18 17:13:44 +0000 2017,"@GloCare Sorry not jus call,brows as well. I've abandoned usin my system cus it's a no go",2651109,Sat Nov 18 17:40:17 +0000 2017,"@747762 Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. CA"
209665,165622,Tue Oct 10 13:09:21 +0000 2017,"@GloCare Please check my combo bundle balance for Int'l calls for 1000k subscription bcoz anytime I check through *777#,#122*1# no ans nr 07059646781",209667,Tue Oct 10 13:26:20 +0000 2017,"@165622 Afternoon Roberts, please dial  #122*1#  to check the IDD pack balance.  TT"
2163272,403387,Thu Nov 09 10:55:10 +0000 2017,@GloCare I'll do. But the unanswered question is: who subscribe me to whatever that's for?,2163273,Thu Nov 09 14:26:14 +0000 2017,@403387 The complaint has been escalated. Please send STOP to 5836 and 2442. Thank you for your patience. AP
995153,192430,Sun Oct 22 15:02:46 +0000 2017,"@GloCare 08118665196
Tenco cx air",995152,Sun Oct 22 15:51:06 +0000 2017,"@192430 Your line is fine. We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA"
2270527,494251,Sat Nov 11 10:13:29 +0000 2017,@Glocare the network probz av started again.Guys kindly sort dis tinz once n for all in alagbado.08059189956,2270526,Sat Nov 11 10:33:43 +0000 2017,"@494251 Your complaint has been forwarded to the appropriate unit,for resolution. Kindly exercise some patience,while it is being resolved. CA"
286119,184166,Mon Oct 09 17:46:05 +0000 2017,"@GloCare A plan is active now, I'm using Twitter?",286123,Mon Oct 09 17:55:56 +0000 2017,@184166 Kindly send CANCEL to 127 to stop auto renewal now. Change the MCN and then send STOP to 2442 for full VAS DND.  TT
16086,119528,Wed Nov 22 11:45:16 +0000 2017,@GloCare it has become obvious dat my units are taken illegally. I recharged 300 last week never called for even a minute but yesterday...,16085,Wed Nov 22 11:49:47 +0000 2017,"@119528 Afternoon Daytonye, kindly provide your mobile number for checks and assistance.  TT"
209770,165622,Sun Sep 24 17:25:08 +0000 2017,"@GloCare I'm talking of combo for international calling for 1000k subscription check d bal for me *777#,#122*1# isn't showing it nr is 07059646781",209769,Sun Sep 24 18:56:00 +0000 2017,"@165622 Good evening, please confirm when you subscribed for the combo plan. SO"
496767,227394,Fri Dec 01 11:53:33 +0000 2017,@GloCare earlier this week i used the 2442 DND code given to me by one of ur agents nw am getting msgs 4 a service i didnt subscribe 4 with my airtime deducted 4 said service Again!!!,496765,Fri Dec 01 17:34:29 +0000 2017,@227394 We apologize. May we have your number for assistance? SO
2500270,713314,Wed Nov 15 19:07:36 +0000 2017,@GloCare The issue is on your *777# platform you state it clearly there that  4 GB is for #1000 but when I subscribed what I got is 1.6 GB.,2500272,Wed Nov 15 22:44:16 +0000 2017,"@713314 Hello Bolaji, may we have your number for checks? AA"
2693389,756549,Sun Nov 19 16:03:43 +0000 2017,@GloCare I don't appreciate being ignored and I'm losing my patience. what kind of stupid customer service is this?,2693388,Sun Nov 19 16:43:13 +0000 2017,@756549 The issue has been escalated. Please check our last tweet on your timeline. Thank you for your patience. UO
228210,170403,Thu Nov 02 11:50:35 +0000 2017,@GloCare Honestly I don't really understand wat n wat I should send in d email dart d reason I didn't send it early ...plz put me through...tnxxxxxxx,228211,Thu Nov 02 11:55:03 +0000 2017,@170403 State issue that took place with the wrong line crediting &amp; make your request for the credit to be transferred to the available line. TT
988836,354281,Sat Oct 14 10:19:07 +0000 2017,@GloCare Eeya what a pity where I am not glo outlet,988834,Sat Oct 14 10:28:05 +0000 2017,@354281 May we know your location. Thank you. SO
715158,149804,Fri Oct 06 11:37:54 +0000 2017,@GloCare With calling ah!,715156,Fri Oct 06 11:40:38 +0000 2017,"@149804 Afternoon Bodunde, kindly provide your mobile number for checks and assistance.  TT"
1833990,550127,Wed Oct 18 10:00:12 +0000 2017,"Am I d only one ""enjoying"" ds very poor network from @117627? So terrible. @GloCare @145585",1833989,Wed Oct 18 13:09:45 +0000 2017,"@550127 @117627 @145585 Afternoon Abayomi, may we know the exact issue being experienced at your location to offer you assistance? TT"
120114,139868,Fri Nov 24 14:30:11 +0000 2017,@GloCare u give sending me sms dat my network signal issues has being resolved I said u deducted money 08055451220 work on this pls,120116,Fri Nov 24 15:43:16 +0000 2017,@139868 Hello Kazeem. Kindly dial STOP to  35182 to deactivate the subscribed VAS. You may also send STOP to 2442 for full VAS DND.  TT
1233414,409275,Wed Oct 25 14:57:58 +0000 2017,"@GloCare keep the consistency , And fix the issue as soon as possible",1233413,Wed Oct 25 16:53:35 +0000 2017,"@409275 Good evening, we empathize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO"
1600716,491471,Tue Oct 17 09:07:08 +0000 2017,@GloCare I am staying within OAU campus. I don't know where you have your mast installed,1600714,Tue Oct 17 09:21:27 +0000 2017,@491471 May we know exact location with landmarks on the campus and the  issue duration for assistance?  TT
46773,126397,Sat Nov 04 10:18:51 +0000 2017,@GloCare As a matter of fact I didn't download any song So please deactivate any caller tunes and VAS or song as a matter of urgency .thanks,46772,Sat Nov 04 10:28:59 +0000 2017,@126397 Your request for VAS deactivation has bee treated. Stay Unlimited!  TT
209686,165622,Wed Oct 11 16:15:57 +0000 2017,"@GloCare Nawao 4u guys I'm talking of combo intl calling I subscribed last wk Friday 1000k check d bal 4me 07059646781 #122*1#,*777# don't work here",209727,Wed Oct 11 16:28:34 +0000 2017,@165622 Current IDD balance is N1753:20  Stay Unlimited!  TT
2782505,777034,Tue Nov 21 15:36:18 +0000 2017,"@GloCare Hello guys. I bought a SIM this afternoon, registered it at a GLO Dealer outlet. I was promised that it be activated in 1 hour but I am yet to see activation. Kindly let me know what to do...",2782504,Tue Nov 21 16:47:56 +0000 2017,@777034 Kindly exercise patience. ET.
1045311,367127,Mon Oct 23 07:22:33 +0000 2017,@GloCare I got 820mb against your said 850mb. 0705 453 0401,1045308,Mon Oct 23 10:12:41 +0000 2017,"@367127 Sorry, revised data is 800MB (not 850mb), but you got 820mb. Please click this link for details: https://t.co/GvxBuIxUZL. SO"
836106,319042,Fri Oct 13 07:54:46 +0000 2017,@GloCare It isn't changing to English I pressed 1 for English and it's still speaking Hausa!,836105,Fri Oct 13 07:58:39 +0000 2017,"@319042 you should press 1 after to confirm it or you call 121 and wait, when it is picked, request for the language change and it will be done ~ OO"
360520,201381,Sun Oct 08 15:50:38 +0000 2017,@117627 @GloCare if u re having network issues inform ur customers. I thought I ve exhausted my bundle not knowing it's ur incompetence.,360519,Sun Oct 08 16:40:10 +0000 2017,"@201381 @117627 Hello Edu, we empathize. May we know the exact issue experienced for clarification. Thank you. SO"
1054698,369212,Mon Oct 23 21:21:27 +0000 2017,@GloCare Amount 250; date 22-10-2017; platform online recharge e-top up,1122582,Tue Oct 24 07:00:46 +0000 2017,@369212 did you recharge via your bank or a dealer? OO
1966174,582744,Tue Oct 31 12:35:14 +0000 2017,"@GloCare APN: gloflat
Username : flat
Password:****",1966175,Tue Oct 31 13:06:34 +0000 2017,@582744 We apologize. Issue has been escalated to the unit in charge for assistance. We will revert back to you. SO
1135552,126251,Tue Oct 24 08:48:39 +0000 2017,"@GloCare Very slow, barely can watch a video on instagram and facebook. Blurred pictures, takes time when using browsers and very annoying",1135549,Tue Oct 24 08:54:05 +0000 2017,@126251 may we know the network mode your device is set to? OO
209785,165643,Wed Oct 04 07:44:17 +0000 2017,@GloCare Samsung s6,209784,Wed Oct 04 08:39:10 +0000 2017,@165643 go to play store and search for the app ~ OO
1122587,384758,Tue Oct 24 07:28:44 +0000 2017,@GloCare I have restarted my phone a million times. It's not a restart problem. It's a network problem. It's back now though,1122589,Tue Oct 24 07:36:23 +0000 2017,@384758 okay
1535455,476124,Sat Nov 04 06:13:57 +0000 2017,"@GloCare Oban, Calabar. No network for 4 days.
08053530355. Gionee A1. Mast gen. Off.",1535459,Sat Nov 04 07:05:22 +0000 2017,@476124 The issue reported has been escalated for resolution. Kindly be patient.  TT
2672600,752462,Tue Oct 31 07:07:00 +0000 2017,@GloCare morning plz can I get more information abt the glo free browsing today...,2672599,Tue Oct 31 10:19:02 +0000 2017,"@752462 Hello Johnson, please click this link for details: https://t.co/RS6zSIxXAc. SO"
2695567,261264,Sun Nov 19 17:46:07 +0000 2017,"@GloCare pls am currently on #1000 3gb, i heard is now  4gb, hope on my next renewal is 4gb that i’ll see not 3gb as initial.",2695566,Sun Nov 19 17:55:31 +0000 2017,@261264 Yes it will. UO
209547,165602,Wed Oct 04 15:08:04 +0000 2017,@GloCare I am yet to receive my N100,209545,Wed Oct 04 16:04:23 +0000 2017,"@165602 Hello Folasade, 
We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO."
2231246,638609,Fri Nov 10 17:41:07 +0000 2017,"If you have an enemy, don't tell them to use @GloCare 

That's taking things too far.",2231245,Fri Nov 10 17:43:04 +0000 2017,@638609 We apologize. May we know what the exact issue is? AP
2715647,762314,Mon Nov 20 05:35:31 +0000 2017,"@GloCare 3days old sim wit N400, plus bonus and jumbo. Only about 10mins call. No SMS, no internet. Calculate it",2715656,Mon Nov 20 05:53:24 +0000 2017,"@762314 Hello Oses, kindly provide the mobile number for checks and assistance.  TT"
2190313,182118,Thu Oct 19 14:05:29 +0000 2017,"@641185 @GloCare lol I don't know about Abuja, but in Lagos its useless. It doesn't work, and they drink your data!",2211981,Thu Oct 19 14:26:01 +0000 2017,@182118 May we know the exact issue being experienced at your location to offer you assistance? TT
1506137,469548,Fri Nov 03 16:16:15 +0000 2017,"@GloCare Along AIT rd, alagbado Lagos",1506139,Fri Nov 03 17:27:53 +0000 2017,"@469548 We are aware of the connectivity issue in Alagbado,and its already receiving attention. We offer our apologies about this. ^GM"
1122577,384756,Wed Oct 25 07:44:42 +0000 2017,"@GloCare 08182609373, very slow or not connecting, Abaren Street, ikosi Ketu. 7am - 1am, Injoo Halo X.",1122578,Wed Oct 25 12:05:00 +0000 2017,"@384756 Morning Yinus, we apologize for the experience. Network engineers are working to resolve the issue. Kindly be patient. TT"
737730,296442,Wed Oct 11 15:16:57 +0000 2017,@GloCare @296441 I bought the line today,737743,Wed Oct 11 15:17:30 +0000 2017,@296442 @296441 The line is registered on the network. Send REG to 746 to confirm.  TT
2560001,342588,Thu Nov 16 17:10:52 +0000 2017,"@117627 @GloCare 08075525540, New Okooba, Ojokoro LCDA, Samsung galaxy S6edge plus, Very very very very poor internet connectivity for the umpteenth time",2560002,Thu Nov 16 17:11:59 +0000 2017,"@342588 @117627 We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. AP"
1931834,220608,Wed Oct 18 14:16:53 +0000 2017,@GloCare glo 09054590520. The last time I sub.  The message I received is that my data expires 2018. Why are yiu deducting my money na.,1931832,Wed Oct 18 14:32:43 +0000 2017,"@220608 Hello Sandra, the data was exhausted by 2.31 PM today.  TT"
2651024,747750,Sun Nov 19 09:15:03 +0000 2017,"@GloCare Would he/they refund the airtime?  I have used the live chat portal, still on Twitter, now Mail. If @GloCare  cannot provide the needed​ assistance, i think you should just tell me. I'm new on the network. I wouldn't want​ to waste my time and effort chasing after the wind.",2651025,Sun Nov 19 09:35:24 +0000 2017,"@747750 Apologies, the data cannot be refunded. Thank you. DA"
65435,130985,Thu Nov 30 06:38:10 +0000 2017,"@GloCare Someone should explain this to me because I won't have it this way. ""Enough of the cheating""",65433,Thu Nov 30 08:05:13 +0000 2017,@130985 You have over 13gig left and you are sharing data with two people who have both used over 4.5gig. ET.
2724769,764211,Mon Nov 20 12:55:57 +0000 2017,"@GloCare Ive gotten the settings, I applied but the issue is still there.. data isn't coming up.",2724771,Mon Nov 20 13:17:57 +0000 2017,@764211 Ensure your mobile data is turned on. CA
1825321,257779,Sun Nov 26 06:42:28 +0000 2017,I just pray I won't regret porting to @GloCare because they did me strong thing years back,1825322,Sun Nov 26 06:53:03 +0000 2017,"@257779 we apologize, kindly let us know if you experience any challenge ~ OO"
2327945,674167,Tue Oct 31 13:55:00 +0000 2017,"@GloCare 08071885961,ikorodu,infinix p2",2327947,Tue Oct 31 15:10:05 +0000 2017,@674167 We apologize for any inconvenience you may have experienced. Please describe the exact difficulty. Thank you. UO.
1114479,147736,Sat Nov 25 14:02:08 +0000 2017,@GloCare change it  by sending flat to  1234...the  madness still continue,1114478,Sat Nov 25 15:16:47 +0000 2017,"@147736 Victor, there is no deduction on the line while browsing in the last 3 hour.  TT"
94526,136527,Wed Oct 25 20:13:24 +0000 2017,@GloCare Glo charges me 0.24 per secs same network cos I called glo line for 5 secs and was charged 1.2 /5secs =0.24 x60 =N14. 4 per min.,94527,Thu Oct 26 01:54:44 +0000 2017,"@136527 ""Hello Aminu, may we have your number for clarification. Thank you. IQ"
988835,354281,Sat Oct 14 10:49:05 +0000 2017,"@GloCare Offa,  Kwara state",988837,Sat Oct 14 11:13:18 +0000 2017,"@354281 Please visit Glo dealer in front of Tipper Garage along Olofa Way, Adjacent Federal Poly Offa, Kwara State. Thank you. SO"
2443693,700704,Wed Nov 15 17:34:10 +0000 2017,"@GloCare Jos
08118688693
Y'all should fix this!",2443695,Wed Nov 15 17:44:24 +0000 2017,"@700704 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP"
1511438,470813,Fri Nov 03 16:25:10 +0000 2017,"@GloCare I beg you people in the name of God stop calling urself the grandmaster of data, come &amp; collect ur glo line o! I don't want again",1511437,Fri Nov 03 17:37:36 +0000 2017,@470813 Good evening. May we know if there is any issue you would like to bring our attention to? ^GM
9099,117624,Wed Nov 01 11:00:12 +0000 2017,@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 This is over 10 times u people have been asking 4my number with conflicting responses frm SO &amp; d likes. 08054117690. U must refund my money.,9101,Wed Nov 01 11:32:31 +0000 2017,@117624 @117628 @117625 @117626 @117627 @48760 @53205 @7476 We sincerely apologize.We are unable to assist to access the line that we are currently carrying out an upgrade. Please check back later. SO
859278,324025,Fri Oct 20 16:51:59 +0000 2017,"@GloCare One more thing tho'..

Need Glo World locations in my city.",859280,Fri Oct 20 17:19:03 +0000 2017,@324025 Kindly provide your location for assistance.  TT
2685770,433350,Sun Nov 19 13:19:17 +0000 2017,@GloCare hi would like to deactivate my glo camp-boost plan,2685768,Sun Nov 19 14:57:47 +0000 2017,"@433350 Hello George, do you refer to stopping an already active plan? UO"
107464,233517,Sun Nov 26 07:27:51 +0000 2017,"@139868 @GloCare Am just angry with these people, about last 2 weeks thereabout, i complained here that i experience inexplicable deductions from my balance",1825275,Sun Nov 26 07:34:12 +0000 2017,@233517 may we know if you still experience deductions on your line? OO
1894596,564748,Fri Nov 17 07:45:04 +0000 2017,@GloCare That's not what I have problem with please. Fix this deductions thing.,1894597,Fri Nov 17 08:48:00 +0000 2017,@564748 Complaint has been escalated. You will receive a text informing you when the issue will be rectified. GA
900726,333824,Tue Feb 21 22:51:38 +0000 2017,@GloCare I only hope the network reception I'll be up to enable civet me rec'v ur response.,900725,Wed Feb 22 07:10:08 +0000 2017,"@333824 Kindly alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO"
2463660,705170,Wed Nov 15 08:15:56 +0000 2017,"@GloCare I lost a job opportunity yesterday, because d company tried calling my num to no avail, and I was sent a mail which I'm seeing now😡",2463658,Wed Nov 15 09:18:04 +0000 2017,"@705170 Sincere apologies, kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA"
1304107,424728,Fri Oct 27 12:45:57 +0000 2017,"@GloCare Ikotun/Lekki;  Blackberry Z10; a message about the need to register the line.  However,  I did register upon purchasing the line...",1304108,Fri Oct 27 16:13:25 +0000 2017,"@424728 Hello Jennifer, the line is not registered on the network. Kindly visit the Gloworld shop to register it.  TT"
1266230,331948,Thu Oct 26 07:39:08 +0000 2017,"@GloCare I don't want messages about recharge to get bonus etc, it comes in every morning and it's really disturbing",1266228,Thu Oct 26 12:25:25 +0000 2017,"@331948 Hello Meeday, kindly provide your mobile number for assistance to deactivate it. STOP to 2442 is fo full VAS DND.  TT"
1016172,360439,Sun Oct 22 17:58:41 +0000 2017,@GloCare I'm having issues recharging my glo line. I need help pls,1016170,Sun Oct 22 18:35:58 +0000 2017,"@360439 Good evening. We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA"
1123739,385001,Wed Oct 18 06:16:43 +0000 2017,"@GloCare I rchrgd N500 wt *323*PIN# bt none of my accts ws credited, made 2 kols to 121 yet not credited abt 7hrs now. 08050597950.",1123737,Wed Oct 18 06:55:35 +0000 2017,@385001 Good morning. May we have the recharge card serial number via DM? FA
1424879,451038,Wed Nov 01 18:46:04 +0000 2017,"@glocare: refer to our tread of tweet-glo kipnap 
my 50naira twuce. Pretending it was VAS or DROP BAL",1424878,Thu Nov 02 03:24:33 +0000 2017,@451038 Hello. May we know when the deduction was made? PE
1567409,483717,Sat Nov 04 15:00:11 +0000 2017,"@GloCare 08079978821,08054442891,08098442891,08055655085. Naibawa jarkasa off zaria rd kano titin yan shana of western bypass ring road kano",1567407,Sat Nov 04 15:56:46 +0000 2017,@483717 Kindly provide your device type  and issue duration .EE
1922571,165640,Tue Oct 31 18:11:52 +0000 2017,@GloCare Sorry 08117409766,1922570,Tue Oct 31 18:32:23 +0000 2017,"@165640 If you did not get the sms, it means you were not qualified. UO"
65411,130981,Thu Nov 30 07:12:21 +0000 2017,@GloCare u guys wee just be deducting 1s money and if u now call u wee start hearing..u subscribed for certain plans... Issa lie o,65409,Thu Nov 30 08:39:29 +0000 2017,@130981 May we know how much was deducted and when the deduction was made?kindly provide your number for assistance. ET.
2054146,607527,Thu Oct 05 19:49:33 +0000 2017,"@GloCare The network is so irritating, I think it’s high time to swap the network",2054145,Fri Oct 06 07:06:50 +0000 2017,"@607527 Hello Bams, kindly provide your number, error message, exact location with landmarks, issue duration and device type for assistance. TT"
2409915,446820,Thu Nov 16 17:57:58 +0000 2017,@GloCare Send Glo infinito  package short code and call rate to me.,2409917,Thu Nov 16 18:10:58 +0000 2017,"@446820 INFINITO
 Onnet(glo)-22k/s,Offnet(others)-22k/s
sms: Onnet-N4, Offnet-N4 and Int’l-N35
 11k/s to 10 Glo numbers
  Dial  *100*9*2# to migrate to Infinito. AP"
536897,244434,Sat Dec 02 15:38:30 +0000 2017,"@GloCare 08052202040,katsina,funtua local government by makera/dandaji location",536899,Sat Dec 02 15:53:41 +0000 2017,@244434 The issue has been escalated to the unit in charge and It will be resolved soon. AP
304494,188713,Sun Oct 08 06:40:52 +0000 2017,@GloCare I currently do not have sufficient credit to make the call,304495,Sun Oct 08 06:49:05 +0000 2017,@188713 The recharge amount has 5 days validity. View details below.  TT https://t.co/DwDgOHYsCv
2208791,645699,Fri Nov 10 07:24:08 +0000 2017,"@GloCare 08114227842, Not Delivered, United States",2208793,Fri Nov 10 08:28:45 +0000 2017,"@645699 We are aware of it,as such,work is ongoing in order to resolve it. We crave your patience while this is done. Thank you. CA"
315466,191313,Sat Oct 07 08:14:58 +0000 2017,"@GloCare @191307 Is there any 4g site around Egbeda, new Ife road Ibadan?",315468,Sat Oct 07 08:35:00 +0000 2017,"@191313 @191307 Morning, yes there is along egbeda-atuba road, Ibadan, Oyo state. TT"
900742,165650,Tue Oct 17 06:58:39 +0000 2017,"@GloCare Nah ooo
It's not yet refunded o
I tweeted some days back that I noticed another #100 reduction 
OA",900744,Tue Oct 17 07:33:39 +0000 2017,@165650 Please may we know the exact date and time the deduction was made?  TT
1079245,374580,Sat Oct 14 20:28:10 +0000 2017,Glo is steadily frustrating me with their network issues. Just when I switched to their network for data. 😐 @GloCare,1079244,Sun Oct 15 01:22:23 +0000 2017,@374580 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you.EE
2470834,706719,Wed Nov 15 10:46:37 +0000 2017,@117627  Data service is just too poor. @GloCare please tell me how are you grandmasters of data. This tweet was sent using @5566 network,2470833,Wed Nov 15 11:06:43 +0000 2017,@706719 @117627 We sincerely apologize for the inconveniences. GA
529832,242703,Sun Dec 03 07:31:50 +0000 2017,@GloCare Is it possible u turn it off from ur system?,529833,Sun Dec 03 07:38:26 +0000 2017,@242703 Kindly dial *321*9*12#. CA
1651477,494251,Mon Nov 06 05:54:20 +0000 2017,@GloCare itz a new complain.d network is bad n needs to be rectified.08059189956,1651476,Mon Nov 06 06:40:57 +0000 2017,"@494251 We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO."
1000324,356824,Mon Nov 20 12:50:32 +0000 2017,"@GloCare Hello,
I just cleared my BMC account of #200 but few mins later I was notified again to still be owing.
Pls can you run a check",1000323,Mon Nov 20 13:13:59 +0000 2017,"@356824 Kindly send in your number ,for a check. CA"
2695574,757494,Thu Jan 12 08:31:02 +0000 2017,"@GloCare Ewupe sango Otta,infinix hot,poor voice call n horribly slow internet dat switches btw 2G n Edge instead of 3G.",2695572,Thu Jan 12 10:03:59 +0000 2017,@757494  kindly ensure your network is not on automatic but set to 3G only ~ OO
209623,165617,Sat Sep 30 20:33:42 +0000 2017,@GloCare She tried it. No connectivity,209622,Sun Oct 01 08:58:13 +0000 2017,@165617 Please provide the number. UO
1451425,456815,Thu Nov 02 15:39:10 +0000 2017,I have sent a complain to @GloCare for over 1hr no respond @117627,1451424,Thu Nov 02 17:06:43 +0000 2017,"@456815 @117627 Good evening, we apologize. May we have your number for clarification? SO"
2812719,120252,Tue Nov 28 00:17:03 +0000 2017,"@GloCare Yeah, but will the extension retain the unused data and take it over to the next month?",2812721,Tue Nov 28 11:59:47 +0000 2017,@120252 yes it will ~ OO
2092975,618457,Tue Nov 07 22:25:02 +0000 2017,@GloCare No improvement yet pls.,2092974,Tue Nov 07 23:59:24 +0000 2017,"@618457 Hello, our engineers are still  working on the issue. Kindly bear with us. Thank you. DA."
228173,170401,Thu Nov 02 09:42:08 +0000 2017,"@GloCare Kano Municipal Emirs Palace, near Kurmawa prison, alternate phon no: 08127310398",228175,Thu Nov 02 10:32:57 +0000 2017,@170401 The issue reported has been escalated for resolution. Kindly be patient.  TT
918858,132391,Mon Nov 20 16:13:28 +0000 2017,"@GloCare When i try making calls the operator replies ""I can't call this number "" I can't call any number at all",918857,Mon Nov 20 16:15:38 +0000 2017,"@132391 Kindly send in your number,and duration of this issue. CA"
2651022,747750,Sun Nov 19 08:57:33 +0000 2017,"@GloCare Hello. It's an office line, it's for calls only. I told you it does not support browsing. Kindly tell me i you can refund the airtime or not. This is taking too long",2651023,Sun Nov 19 09:09:02 +0000 2017,"@747750 Apologies, kindly send a mail to __email__ for further assistance. DA"
1021292,361685,Sat Nov 25 16:20:55 +0000 2017,"@GloCare howI wish the network /signal is good at isolo here, I would have go for 12.5G for #2,500 the cheapest so far",1021290,Sat Nov 25 17:03:42 +0000 2017,"@361685 Evening Isa, may we know what the exact issue is at the location to offer you assistance.  TT"
