customer_tweet_id,golden_customer_text,golden_intent,retrieved_customer_text,retrieved_gloCare_response,similarity,retrieved_customer_tweet_id,relevance,vector_top1_distance,vector_top1_customer_text,vector_top1_response,vector_top1_tweet_id,vector_rank1_distance,vector_rank1_customer_text,vector_rank1_response,vector_rank1_tweet_id,vector_rank2_distance,vector_rank2_customer_text,vector_rank2_response,vector_rank2_tweet_id,vector_rank3_distance,vector_rank3_customer_text,vector_rank3_response,vector_rank3_tweet_id
2443697,"@GloCare @700705 @117627 Bukuru, Jos. Loss of signal for &gt;6 hours. Tafawa Balewa, Jos. Loss of Internet service. This happens on a daily actually.",network_issue,"@GloCare Jos
08118688693
Y'all should fix this!","@700704 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",0.2265258555719475,2443693,2,0.6363216638565063,"@GloCare @139868 Omu aran, kwara state. It is not only me. No glo network signal since ystrday morning.",@144578 @139868 Okay. Kindly provide the details for general resolution. Thank you. DA,127261,0.6363216638565063,"@GloCare @139868 Omu aran, kwara state. It is not only me. No glo network signal since ystrday morning.",@144578 @139868 Okay. Kindly provide the details for general resolution. Thank you. DA,127261,0.6794202327728271,@117627 @GloCare Barely less than 24hrs ...the signal issue started again sigh !!!!! https://t.co/Z8wwaVXNom,"@242258 @117627 Good morning, we apologize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device and connect afterwards. Thank you. SO",1692396,0.6832801103591919,"@688260 @GloCare poor network in Eket, Akwa Ibom state and Oyigbo area of Rivers State. I visited the latter, I couldn't do anything for the weekend. Poor services, have complained several times....","@130983 @688260 We apologize, Please be informed we are working on it .Thank you.EE",2388786
496739,@GloCare ur data service at Lagos island is terrible. I can't browse since morning,data_issue,"@GloCare My office is at military street, Onikan Lagos Island.",@550130 Please state the issue experienced and provide your mobile number for assistance.  TT,0.2696722666865556,1834001,1,0.466425359249115,"@GloCare your network is so bad around my area, I could not call, I could not use my data. Meiran, in Lagos. For the past 3weeks now.",@653897 We sincerely apologize for the inconvenience. The issue with your location is being worked on. We implore you to please bear with us. GA,2242970,0.466425359249115,"@GloCare your network is so bad around my area, I could not call, I could not use my data. Meiran, in Lagos. For the past 3weeks now.",@653897 We sincerely apologize for the inconvenience. The issue with your location is being worked on. We implore you to please bear with us. GA,2242970,0.48320212960243225,"@GloCare your call and data services are worse than terrible here in Agbe Road/Segun Akinola strt, Abule Egba, Lagos. cc: @117626","@635136 Hello Victor, 
We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",2163284,0.5045759081840515,@GloCare what's wrong with your data service....its been poor today and network outage,"@191314 Good day, we empathize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. IQ",1915731
1389446,@GloCare help me check my line 08058011999 i ave megabyte but i pay for internet from the main acct,data_issue,@GloCare .i ave sub on my sim instead of deducting from the meg they deduct from my main acct my line is 08058011999,"@443002 Ensure you have the correct settings. APN- Gloflat, Username - Flat and Password-Flat. Thank you. UO.",0.339423971306824,1388334,2,0.6130773425102234,@GloCare Pls kindly do something on this line the network is so poor and bad can't even use the internet. 09059293195,"@255855 Apologies, may we know your location? DA",2651017,0.6130773425102234,@GloCare Pls kindly do something on this line the network is so poor and bad can't even use the internet. 09059293195,"@255855 Apologies, may we know your location? DA",2651017,0.6374073624610901,@GloCare  Please no Network for Data on my line for a month now... 08119875094.. No E and 3G,"@320494 Hello Adeyemi, sorry you don't have active data plan on the line. Please dial *777# to activate preferred plan. Thank you. SO",843023,0.643180787563324,@GloCare my name is samuel a glo customer 4 sometime now my glo network ve not been bringing Internet icons &amp; unable 2 check data balance,"@574361 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",1930138
2358270,"Good evening guys, so i have been unable to browse properly with my Glo sim since Saturday @GloCare",data_issue,@GloCare i have been unable to browse with my glo sim for about 2days now. I need assistance ASAP,"@660656 May we have the affected location (with nearest landmark),and number,for resolution. Thank you. CA",0.392729401957079,2270507,2,0.27372419834136963,@GloCare i have been unable to browse with my glo sim for about 2days now. I need assistance ASAP,"@660656 May we have the affected location (with nearest landmark),and number,for resolution. Thank you. CA",2270507,0.27372419834136963,@GloCare i have been unable to browse with my glo sim for about 2days now. I need assistance ASAP,"@660656 May we have the affected location (with nearest landmark),and number,for resolution. Thank you. CA",2270507,0.4678761959075928,"@GloCare hello, i can't browse with my Glo CUG Sim, in fact the data didn't on at all.","@636145 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type 
and error response so we can progress UO.",2167936,0.5803544521331787,@GloCare am one step away from throwing away my glo sim... For 2weeks no steady network,"@232574 Sincere apologies, kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA",2463679
134239,"@airtel_care @GloCare Pls what is the cheapest data u have because all like other networks like glo, have 1000 for 3.5gb",data_plan_issue,@GloCare pls what is the code for checking data balance,"@201382 Kindly dial *127*0# or send INFO to 127 to check your data balance and validity. You may also dial *777#, select 1 for 3G-4G data Plan, then 4 to Manage Plan, then 4 to Get Data Balance. AP",0.2148952683524468,2752998,1,0.5805238485336304,@201381 @117627 @GloCare 3.2g for 1k and u can't even view pictures.... Airtel free data mode,@215653 We apologize for any inconvenience you may have experienced. Please describe the exact difficulty. Thank you. UO.,422641,0.5805238485336304,@201381 @117627 @GloCare 3.2g for 1k and u can't even view pictures.... Airtel free data mode,@215653 We apologize for any inconvenience you may have experienced. Please describe the exact difficulty. Thank you. UO.,422641,0.6406396627426147,@GloCare @134709 @airtel_care @117627. pls tell me more about Data revolution that has just been introduced. 1000 naira to give 4G,"@134708 @117627 It is live already. Kindly click on the link for details https://t.co/GvxBuIxUZL Please note If you subscribe before plan expires or within 7 days after expiration, you will get the 100% data bonus otherwise you will get the revised [half]data. GA",84896,0.6610147356987,@GloCare Pls I need details of glo 1000 data plan of 4gb,@145578 Here: https://t.co/GvxBuIxUZL. ^GM,443641
445883,"@GloCare pls no Glo network in OKEMESI ekiti,in ekiti west for d past 9days pls,we want to make call and browse ,find sometin do pls",network_issue,"@GloCare pls help us to restore glo network in OKEMESI -ekiti, In ekiti west,... No network for d past 2 days ooo.","@144577 We sincerely apologize for the inconveniences. Kindly provide the affected number, error message, device type, in addition to the location you have provided for checks and assistance. GA",0.584240993767569,526061,2,0.2526829242706299,"@GloCare the Glo network in OKEMESI ekiti,in ekiti west is down for almost 3days now,we ar outside d town to make calls, pls..find solution.",@144577 The issue reported has been escalated for resolution. Kindly be patient.  TT,918842,0.2526829242706299,"@GloCare the Glo network in OKEMESI ekiti,in ekiti west is down for almost 3days now,we ar outside d town to make calls, pls..find solution.",@144577 The issue reported has been escalated for resolution. Kindly be patient.  TT,918842,0.27880460023880005,"@GloCare almost a week now,no Glo network is my town,OKEMESI ekiti,in ekiti west,pls we we're unable to browse or call,,,,do sometin oo","@144577 Hello. We apologize for the inconvenience. Kindly provide your mobile number, error response, exact location with landmarks, LGA , alternate mobile number, issue duration and device type for assistance. TT",2810040,0.32633405923843384,"@GloCare pls no Glo network in OKEMESI ekiti,in ekiti west again,the network has gone 3days ago,we were unable to call out,,pls check","@144577 Kindly provide the number, device type and  network mode selected.We apologize. Thank you. DA",127256
1931834,@GloCare glo 09054590520. The last time I sub.  The message I received is that my data expires 2018. Why are yiu deducting my money na.,data_plan_issue,@GloCare That was the screenshot of the message I received after the recharge but alias no bonus https://t.co/0MA2frpFDV,@233521 The code in the screen shot above is for the 4x (not bumba) bonus. Thank you. SO,0.2171199401970751,496732,1,0.6956409215927124,@GloCare Hello! Please glo has been deducting my money for reasons unknown to me. Please I want to why this is happening to 08156997716.,"@329777 Hello Amedox, we apologize. Issue has been escalated to the unit in charge for assistance. We'll revert back to you shortly. SO",1056453,0.6956409215927124,@GloCare Hello! Please glo has been deducting my money for reasons unknown to me. Please I want to why this is happening to 08156997716.,"@329777 Hello Amedox, we apologize. Issue has been escalated to the unit in charge for assistance. We'll revert back to you shortly. SO",1056453,0.7112058997154236,@GloCare How come my data expired today when it ought to expire on the 13th of November? I need an explanation,"@128805 Hello Micheal, may we have your number for clarification? Please revert via dm for clarification. Thank you. SO",2671540,0.7464872002601624,@GloCare Dnt understand why you decide to deduct all my airtime wen my data hasn't expired and i not make any calls or even text,"@447914 Good evening, may we have your number for clarification on the issue. Thank you. SO",1410838
163952,"@GloCare 09056699203, the closest landmark is Royal glory hotel, kasmo area, Osogbo, Osun State, huwei honor 6, pls boost your browsing network,",network_issue,"@GloCare Osun State, Osogbo, Kobongbogboe.",@443221 Good morning Sanchtech. We suggest you stay on 2G ONLY in the mean time. Work is being done around that location. ^GM,0.5401563498326634,2791292,2,0.8403561115264893,@GloCare @117627 Pls my exact location with a landmark has to be on dm pls,@161790 @117627 Okay. Kindly DM the details for further assistance. GA,2031930,0.8403561115264893,@GloCare @117627 Pls my exact location with a landmark has to be on dm pls,@161790 @117627 Okay. Kindly DM the details for further assistance. GA,2031930,0.9204295873641968,"@GloCare I've done all these on my prev complain..but no problem.no-07058012982..device-LG K8..model no LG-K350n..LOCATION-8A STEVDEBMOS Avenue,karu LGA,Mararaba,Nasarawa..LANDMARK-de shedrach hotel(Gotten from Google map),50 50,Sancta Vigo School,Kabayi Road.feel free to pick any.","@258556 we apologize, we have forwarded the complaint to the appropriate team and the challenge will be worked on ~ OO",1936678,0.9532202482223511,"@GloCare 07056835796, location is Eputu Town, Ibeju Lekki. Landmark is Mayfair Gardens. Device is IPhone 6.",@648040 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA,2218241
670042,"@GloCare hey,i need help with my subscription...keeps redirecting me to dial *777# to knw more about data plans",data_plan_issue,@GloCare need help with a number,"@239334 Morning, may we know what the issue is to offer you assistance?  TT",0.3472708792595229,517517,0,0.3440926671028137,"@GloCare hello guys, I can't subscribe for data plans on my line. Kindly assist. 08154131832. Monthly plan","@182033 Morning Fakuade, dial *777# or visit https://t.co/JI1oIB9W08 to subscribe for data plan. We apologize for the inconvenience.  TT",276381,0.3440926671028137,"@GloCare hello guys, I can't subscribe for data plans on my line. Kindly assist. 08154131832. Monthly plan","@182033 Morning Fakuade, dial *777# or visit https://t.co/JI1oIB9W08 to subscribe for data plan. We apologize for the inconvenience.  TT",276381,0.36291369795799255,"@GloCare I have been having issues subscribing to a data plan, please you guys should resolve the issue asap","@439151 Good afternoon Deson. We apologize for the inconveniences. May we have your number, subscription code used and the error message received? FA",1371074,0.36906999349594116,"Please @GloCare I have been trying to subscribe for a data plan for the past four hours and I have not been successful.  Can you resolve this issue?
The pop-up in the second picture is what keeps coming up. Thanks. https://t.co/vgLePlgOCW",@184166 Kindly provide your phone number for assistance. ET.,1038522
28337,"@GloCare No browsing network for us here, and our data subscription is always like a waste.. 
U can carry out a survey on this.. Form itoki to ifo",data_issue,@GloCare Pls we need a better service here @1888/ifo axis...out data is always a waste.,"@122205 Hello Vicky, we apologize. May we know your number, error message, exact location with landmarks, issue duration and device type? SO",0.2790991393218859,28334,2,0.7757803797721863,"@GloCare OK, thank you. I really need my data network to work, that's the most important now.","@186799 Good morning, may we know the exact issue with your data connection for assistance. SO",297204,0.7757803797721863,"@GloCare OK, thank you. I really need my data network to work, that's the most important now.","@186799 Good morning, may we know the exact issue with your data connection for assistance. SO",297204,0.7867641448974609,@GloCare I don't know how I will have data and find it difficult to use it because of your network problem. I'm not happy,"@555112 Hello Segun, may we know the exact issue you are experiencing? Thank you. AA",1855781,0.7998060584068298,@GloCare cheapest data but poorest data service and you don't seem to care about that. You can't compete with other data service providers.,"@784286 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",2812723
1881394,"@GloCare your network is a disgrace, embarrassing that I subscribe and can't even use my data",data_issue,@401884 @GloCare Your network is bad,"@401883 @401884 Hello, we empathize with you. May we know the error message you get? PE",0.2988657596168577,1199684,1,0.37745124101638794,"@GloCare What is your problem? How can I subscribe to your network and not have access to your data service? Just so you know, its been like this all day.",@374580 Good evening. We offer our apologies about this.May we have your number and the location of this occurrence? ^GM,2902282,0.37745124101638794,"@GloCare What is your problem? How can I subscribe to your network and not have access to your data service? Just so you know, its been like this all day.",@374580 Good evening. We offer our apologies about this.May we have your number and the location of this occurrence? ^GM,2902282,0.3775360584259033,@GloCare your network is too poor you give data but but no network to use the data too bad,"@739475 Our sincere apologies about. Kindly send in the exact location (with landmarks),and number affected,for escalation. CA",443614,0.3960244655609131,"@GloCare Good day, i have difficulty in subscribing for data",@202357 We apologize about it. Please restart the device and try the code again. Issue has been sotred. Thank you. SO,364355
2167982,The worst network you could ever subscribe to its data is @117627 @GloCare @117626. You have data but you can't browse.,data_issue,"@GloCare you guys are the absolute worst, you have no idea of the compromising situations you can put a person in. I’m disappointed. Idiots","@705178 Sincere apologies Del Rey,  kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA",0.2217009669655666,2463706,0,0.5097970366477966,"@GloCare your network is a disgrace, embarrassing that I subscribe and can't even use my data","@561463 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",1881394,0.5097970366477966,"@GloCare your network is a disgrace, embarrassing that I subscribe and can't even use my data","@561463 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",1881394,0.5478519201278687,"@117627 @GloCare Hi,  I subscribed for data and for the whole month there's been no network...  What happened to my unused   data?  Haba!!","@410276 @117627 Good evening, may we have your number for clarification. Thank you. IQ",1237461,0.5492508411407471,Hope you guys realise how terribly bad your network has been since yesterday? That's including data services. @GloCare @117627,@551416 @117627 Good morning Kehinde. We apologize for the inconveniences. Kindly be more explicit for a quick resolution. Thank you. FA,1839930
2695567,"@GloCare pls am currently on #1000 3gb, i heard is now  4gb, hope on my next renewal is 4gb that i’ll see not 3gb as initial.",data_plan_issue,@GloCare pls. am currently on 1k monthly plan with 100% bonus on auto renewal. Want to upgrade to the 2k plan will i get 100% bonus still,@165614 yes you will provided you follow the same conditions ~ OO,0.2177618321262343,209610,1,0.5590146780014038,@GloCare I renew my plan but I still got 3.2 Gb instead of 4Gb. Please can you explain why,"@188713 Hello, kindly provide your number for checks. DA",2092922,0.5590146780014038,@GloCare I renew my plan but I still got 3.2 Gb instead of 4Gb. Please can you explain why,"@188713 Hello, kindly provide your number for checks. DA",2092922,0.5737724900245667,@GloCare @117627 Can i get the 4gb as recommended for customers who renewed?,"@782308 @117627 Yes, if you auto renew/re-subscribe within 7 days after expiration, you will get 4gb otherwise you will get 1.6gb. SO",2804753,0.585185706615448,@GloCare Old customers will get just the 3gb,@747778 Old customer will get 4gb  if you auto renew or resubscribe within 7 days after exhausting your data. DA,2651196
360520,@117627 @GloCare if u re having network issues inform ur customers. I thought I ve exhausted my bundle not knowing it's ur incompetence.,network_issue,@GloCare if not I'd have yanked off ur Sim from my phone. Ur poor network is seriously frustrating and it really not fair to ur customers. https://t.co/YyUhtWABbi,"@452209 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",0.2641345071145048,1975130,2,0.5394200682640076,@117627 @700707 @GloCare It is annoying that you always apologize for bad network. Please fix up the network. I won’t threaten to burn my Sim or change network providers. Please make improvements on the network.,@700705 @117627 May we know the issue you are encountering? CA,2443698,0.5394200682640076,@117627 @700707 @GloCare It is annoying that you always apologize for bad network. Please fix up the network. I won’t threaten to burn my Sim or change network providers. Please make improvements on the network.,@700705 @117627 May we know the issue you are encountering? CA,2443698,0.5398695468902588,"@117627 Even if I will be buying, I can't use @117627 @GloCare network in it as u prefer lavishing huge money in adverts but ignore it network issue","@526573 Hello, 
We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",2167944,0.5418691039085388,@GloCare your network is frustrating me @117627. Improve on your Internet services. Pls pls pls.,"@424726 @117627 Sincere apologies, may we know the exact network issue you are experiencing? Thank you. AA",1304093
381896,@GloCare  what is the code to stop getting your entertainment subscriptions finally?I send stop to 55357 only to be subscribed back to it.,unauthorized_charge_or_vas,@GloCare I keep sending stop to 55357 but it subscribes again. I sent stop to 2442 and I am still waiting for it to be activated.,"@206559 Hello Akinyeye, we apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",0.3225756307887658,381893,2,0.5168972015380859,@GloCare I keep sending stop to 55357 but it subscribes again. I sent stop to 2442 and I am still waiting for it to be activated.,"@206559 Hello Akinyeye, we apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",381893,0.5168972015380859,@GloCare I keep sending stop to 55357 but it subscribes again. I sent stop to 2442 and I am still waiting for it to be activated.,"@206559 Hello Akinyeye, we apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",381893,0.5847562551498413,@GloCare Why subscribing me to entertain service without my permission. I stopped it yet you  resubscribe me again today. This is fraud.,"@385223 we apologize, kindly provide your number so we verify the claim and assist ~ OO",1124808,0.6011977791786194,@GloCare Hello. Could you please get me off your Entertainment Factory subscription permanently! Why am I being harassed with it?,"@199117 Hello Folusho, please send  STOP to 55357 to deactivate the VAS on the line.  TT",349211
209770,"@GloCare I'm talking of combo for international calling for 1000k subscription check d bal for me *777#,#122*1# isn't showing it nr is 07059646781",data_plan_issue,"@GloCare Nawao 4u guys I'm talking of combo intl calling I subscribed last wk Friday 1000k check d bal 4me 07059646781 #122*1#,*777# don't work here",@165622 Current IDD balance is N1753:20  Stay Unlimited!  TT,0.5706045516536674,209686,2,0.4111735224723816,"@GloCare Please check my combo bundle balance for Int'l calls for 1000k subscription bcoz anytime I check through *777#,#122*1# no ans nr 07059646781","@165622 Afternoon Roberts, please dial  #122*1#  to check the IDD pack balance.  TT",209665,0.4111735224723816,"@GloCare Please check my combo bundle balance for Int'l calls for 1000k subscription bcoz anytime I check through *777#,#122*1# no ans nr 07059646781","@165622 Afternoon Roberts, please dial  #122*1#  to check the IDD pack balance.  TT",209665,0.45016932487487793,"@GloCare Nawao 4u guys I'm talking of combo intl calling I subscribed last wk Friday 1000k check d bal 4me 07059646781 #122*1#,*777# don't work here",@165622 Current IDD balance is N1753:20  Stay Unlimited!  TT,209686,0.48512357473373413,"@GloCare Please help me check my combo bundle balance from there 1000k subscription my nr is 07059646781 I can't access it hia *777# nor #122""1#","@165622 God morning, you have 38.18mb remaining on your bundle. Thank you. AA",209772
49737,@GloCare It's high time you pple should introduce social bundles/plan...,data_plan_issue,@GloCare It's 07053183442,@693916 May I know if you used a link or your recharged and dialed the code? Which service were you trying to get and what time did you dial the code? GA,0.2620274957197116,2414035,0,0.8836837410926819,"@GloCare A plan is active now, I'm using Twitter?",@184166 Kindly send CANCEL to 127 to stop auto renewal now. Change the MCN and then send STOP to 2442 for full VAS DND.  TT,286119,0.8836837410926819,"@GloCare A plan is active now, I'm using Twitter?",@184166 Kindly send CANCEL to 127 to stop auto renewal now. Change the MCN and then send STOP to 2442 for full VAS DND.  TT,286119,0.9016298055648804,"@GloCare What's the code in subscribing for social bundle I.e whatsapp, facebook and twitter?","@147644 Kindly dial *777#,follow the options to subscribe to a plan. CA",2739986,0.9150822758674622,@GloCare May I know I Can use the bonus bundle for?,@241944 Bonus is meant for glo to glo numbers only. Kindly note that you can not call numbers in your friends and family package with the bonus. AP,1917345
2486781,@GloCare why am I being asked for a court affidavit to retrieve my registered line?,account_or_general_support,"@GloCare I want to retrieve my glo line,Ao can I do it plz","@646506 Please visit the Gloworld shop with the SIM pack, a valid ID and N100 for SIM replacement.  TT",0.2860968948322813,2211967,2,0.6115283370018005,@117625 @117627 @GloCare Why should I waste my time going to a court when they're supposed to easily see my registered data on their system? Please I need answers because this looks irrational to me.,"@810734 @117627 Hello Chijoke, we apologize for the inconvenience. The requested SIM pack is mandated by regulatory body for SIM replacement. If unavailable the affidavit is accepted. TT",2930956,0.6115283370018005,@117625 @117627 @GloCare Why should I waste my time going to a court when they're supposed to easily see my registered data on their system? Please I need answers because this looks irrational to me.,"@810734 @117627 Hello Chijoke, we apologize for the inconvenience. The requested SIM pack is mandated by regulatory body for SIM replacement. If unavailable the affidavit is accepted. TT",2930956,0.794508695602417,@GloCare Perhaps you need to be sued to the court!,@296443 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,811999,0.8223103880882263,"@GloCare @255855 Abeg forget this @GloCare pple, by the time u get to their Glo outlet they ask you to provide police extract, court affidavit ,passport and N1000","@700709 @255855 To replace/retrieve your SIM, you need to visit any Gloworld outlet with a valid means of identification, at least N100 and the sim pack,with 5 frequently dialed numbers.If SIM pack is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided. AP",2443711
598439,@GloCare My number is 08118875122,account_or_general_support,@GloCare My number is 08054774973,"@431389 Hello Adeola, send STOP to 35184 to deactivate the VAS on the line. Also, send STOP to 2442 for full VAS DND.  TT",1.0,1334844,0,0.01865921914577484,@GloCare My number is 08114820744,@233523 Charged for calls. SO,496741,0.01865921914577484,@GloCare My number is 08114820744,@233523 Charged for calls. SO,496741,0.019774556159973145,@GloCare My number is 08099228840,"@692907 Hello, please go to your device settings and click on 'APN',type in gloflat,scroll down to 'username' and type in flat,click on 'password' after that and type in flat. Save, exit and connect to the internet . DA",2669556,0.022277623414993286,@GloCare my number is 0805 820 6931,@403375 Call 123 and follow the prompt to recharge. If issue persist provide error response and recharge card serial number.  TT,1207515
918858,"@GloCare When i try making calls the operator replies ""I can't call this number "" I can't call any number at all",voice_or_line_issue,"@GloCare I said I can't make calls with it. The operator replies "" I can't call this number.""",@132391 Kindly send in your number for a check. Thank you. CA,0.4021173216118401,2733303,2,0.2100227326154709,"@GloCare I said I can't make calls with it. The operator replies "" I can't call this number.""",@132391 Kindly send in your number for a check. Thank you. CA,2733303,0.2100227326154709,"@GloCare I said I can't make calls with it. The operator replies "" I can't call this number.""",@132391 Kindly send in your number for a check. Thank you. CA,2733303,0.2450658529996872,"@GloCare I can't make calls with this number 08158249771, all my calls doesn't go through, why?","@576174 you made calls on the line this morning, may we know the error it now gives? OO",1936670,0.2597188949584961,"@GloCare I still can't make calls. The error message is ""you cannot call this number""","@132391 We apologize Eneriome,  return the SIM to point of purchase for assistance to resolve the issue.  TT",918846
1371044,@GloCare dailed it and still d same thing here is my number 08074640384,voice_or_line_issue,@GloCare Here is my number 08159528679,@321551 Kindly dial *127*0# to check your data balance. You have been given the 100% data bonus.  View data details: https://t.co/GvxBuIxUZL  TT,0.4936085590451757,848053,0,0.34279683232307434,@GloCare dis is my number..08156880658,@483364 Kindly dial #122*23# unlocked bonus airtime. EE,1565789,0.34279683232307434,@GloCare dis is my number..08156880658,@483364 Kindly dial #122*23# unlocked bonus airtime. EE,1565789,0.345304399728775,@117627 @GloCare I have been providing this number and no one can sort it out. Again my number is 08057888889,@276812 @117627 We sincerely apologize.We are unable to assist you at the moment reason being that we are carrying out an upgrade.Kindly check back later.AP,1746667,0.3560526371002197,@GloCare This is my number 09058995953,@672939 Good morning Henry. 09058995953 is not active for the service from here. ^GM,2322351
2054146,"@GloCare The network is so irritating, I think it’s high time to swap the network",sim_or_device_issue,@GloCare The network has not improve...,"@130983 We apologize. Kindly exercise patience, It will be resolved soon. AP",0.2765741691737746,703689,2,0.4309239983558655,"@GloCare your network is terrible, fix up.","@404148 Helo Murna, may we know the exact issue being experienced at your location to offer you assistance? TT",1210514,0.4309239983558655,"@GloCare your network is terrible, fix up.","@404148 Helo Murna, may we know the exact issue being experienced at your location to offer you assistance? TT",1210514,0.4432491362094879,@GloCare do you advice that I abandon the network,"@265502 Hello Femi, kindly provide the mobile number for checks. TT",611897,0.46528786420822144,@GloCare please do something about your network. It's getting worse by the day.,"@573102 Good morning, we empathize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO",1925463
2500307,"@GloCare @7467 @25740 olorunsogo local govt,igbeti Oyo state,data and voice downtime android device",sim_or_device_issue,"@GloCare @7467 @25740 08071116620, 09051409333","@713316 @7467 @25740 Please provide your exact location, device type and error message for assistance? AA",0.5498236149123334,2500304,1,0.6084216833114624,"@GloCare 09056168216 Ojo, isashi, Lagos. Android device.",@638604 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA,2218232,0.6084216833114624,"@GloCare 09056168216 Ojo, isashi, Lagos. Android device.",@638604 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA,2218232,0.637252688407898,@GloCare Ikotun Egbe Alimosho local Government area Motorola...,@648039 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA,2218224,0.6550102233886719,"@GloCare 08059746395, Lagos , Aguda Celle Area, Android Leagoo",@259442 Please provide all requested details for assistance.  TT,589720
1825267,@GloCare My credit balance is 100 naira doesn’t show me anything concerning bumpa bonus,bonus_or_promotion_issue,"@GloCare I told u dat dis code doesn't show me balance rather tells me dat I buy 100,200,500,1000 naira bundle please help me my number 07059646781",@165622 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,0.2957123627320397,209668,1,0.516295850276947,@GloCare Got the same message... Can't even check my bumpa bonus,@482266 For bumpa bonus Kindly dial #122*2#. EE,1562202,0.516295850276947,@GloCare Got the same message... Can't even check my bumpa bonus,@482266 For bumpa bonus Kindly dial #122*2#. EE,1562202,0.5464656352996826,@GloCare why didn't I receive bumpa bonus on my last recharge?,@787680 may we know your number so we verify the claim? OO,2828164,0.5635983943939209,@GloCare I hope my Bumpa bonus would still be....Pls,"@755310 If you opt out from one package into another, you loose all the benefits on the former plan. UO",2691203
2330536,"@GloCare I thought glo infinito, which I'm currently on, also enjoys the 200% bonus? When did that stop?",bonus_or_promotion_issue,@GloCare To opt in for the 200% Bonus,@141397 Kindly migrate into Glo Bumpa package to enjoy 200% bonus on recharge. Dial *100*10*1# to migrate.  TT,0.2338709866263115,2330541,2,0.6366952657699585,@GloCare To opt in for the 200% Bonus,@141397 Kindly migrate into Glo Bumpa package to enjoy 200% bonus on recharge. Dial *100*10*1# to migrate.  TT,2330541,0.6366952657699585,@GloCare To opt in for the 200% Bonus,@141397 Kindly migrate into Glo Bumpa package to enjoy 200% bonus on recharge. Dial *100*10*1# to migrate.  TT,2330541,0.685318648815155,@GloCare Pls I wanna know how long does glo bumpa 200% bonus last? Answer be highly appreciated.. 🙏,"@424408 Bonus validity depends on card denominations (N100/N200-5days, N500-7days, N1000-15days, N2000/N5000-30days). AP",2500294,0.7219934463500977,@GloCare Never mind.. I just received the bonus now,@244989 Okay. Thank you. AP,539073
